,video,prompt
572,heads_all/00541_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
573,heads_all/00541_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
574,heads_all/00542_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
575,heads_all/00542_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
576,heads_all/00543_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
577,heads_all/00543_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
578,heads_all/00544_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
579,heads_all/00544_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
580,heads_all/00545_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
581,heads_all/00545_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
582,heads_all/00546_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
583,heads_all/00546_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
584,heads_all/00548_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
585,heads_all/00548_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
586,heads_all/00549_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
587,heads_all/00549_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
588,heads_all/00551_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
589,heads_all/00551_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
590,heads_all/00552_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
591,heads_all/00552_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
592,heads_all/00553_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
593,heads_all/00553_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
594,heads_all/00556_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
595,heads_all/00556_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
596,heads_all/00557_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
597,heads_all/00557_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
598,heads_all/00558_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
599,heads_all/00558_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
600,heads_all/00559_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
601,heads_all/00559_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
602,heads_all/00561_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
603,heads_all/00561_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
604,heads_all/00564_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
605,heads_all/00564_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
606,heads_all/00566_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
607,heads_all/00566_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
608,heads_all/00567_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
609,heads_all/00567_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
610,heads_all/00572_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
611,heads_all/00572_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
612,heads_all/00576_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
613,heads_all/00576_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
614,heads_all/00577_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
615,heads_all/00577_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
616,heads_all/00578_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
617,heads_all/00578_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
618,heads_all/00579_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
619,heads_all/00579_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
620,heads_all/00582_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
621,heads_all/00582_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
622,heads_all/00586_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
623,heads_all/00586_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
624,heads_all/00590_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
